_id,timestamp,device_id,data
31,1744826464382,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARECore\"",\""event\"":\""activate\""}"",""timestamp"":1744826464382}"
32,1744826464394,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AWARECore\"",\""event\"":\""base-location-sensor is started\""}"",""timestamp"":1744826464394}"
33,1744826464403,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""plugin_ios_activity_recognition\"",\""state\"":true}"",""timestamp"":1744826464403}"
34,1744826464420,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""Locations\"",\""event\"":\""saveAuthorizationStatus\"",\""status\"":3}"",""timestamp"":1744826464420}"
35,1744826464431,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""locations\"",\""state\"":true}"",""timestamp"":1744826464431}"
36,1744826464447,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""google_fused_location\"",\""state\"":true}"",""timestamp"":1744826464447}"
37,1744826464451,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""battery\"",\""state\"":true}"",""timestamp"":1744826464451}"
38,1744826464456,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""accelerometer\"",\""state\"":false}"",""timestamp"":1744826464456}"
39,1744826464463,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""bluetooth\"",\""state\"":true}"",""timestamp"":1744826464463}"
40,1744826464469,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""calls\"",\""state\"":true}"",""timestamp"":1744826464469}"
41,1744826464473,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""plugin_device_usage\"",\""state\"":true}"",""timestamp"":1744826464473}"
42,1744826464476,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""ios_aware_log\"",\""state\"":false}"",""timestamp"":1744826464476}"
43,1744826464479,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""AWARESensorManager\"":\""start sensor\"",\""sensor\"":\""ios_status_monitor\"",\""state\"":false}"",""timestamp"":1744826464479}"
44,1744826464489,3306e231-93de-42d0-8c90-36f941198f0e,"{""device_id"":""3306e231-93de-42d0-8c90-36f941198f0e"",""log_message"":""{\""class\"":\""AppDelegate\"",\""event\"":\""application:didFinishLaunchingWithOptions:launchOptions:\""}"",""timestamp"":1744826464489}"
